animal_id,animal_subid,animal_area_pkid,animal_shelter_pkid,animal_place,animal_kind,animal_Variety,animal_sex,animal_bodytype,animal_colour,animal_age,animal_sterilization,animal_bacterin,animal_foundplace,animal_title,animal_status,animal_remark,animal_caption,animal_opendate,animal_closeddate,animal_update,animal_createtime,shelter_name,album_file,album_update,cDate,shelter_address,shelter_tel
414884,VAAAG114071816,2,49,臺北市動物之家,狗,混種犬          ,M,MEDIUM,棕色,ADULT,F,F,和平東路三段,,OPEN,膿皮症，眼分泌物,,2025-11-26,2999-12-31,2025-11-26,2025-07-18,臺北市動物之家,https://www.pet.gov.tw/upload/pic/1752899289257.png,,2025-11-26,臺北市內湖區安美街191號,(02)87913254
432405,DAAAG1141125002,7,63,新竹縣動物保護教育園區,貓,金吉拉                 ,M,MEDIUM,灰色,ADULT,T,F,,,OPEN,雙眼角膜潰瘍治療中,,2025-11-25,2999-12-31,2025-11-26,2025-11-25,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1764135913739.png,,2025-11-26,新竹縣竹北市縣政五街192號,(03)5519548
432404,1142029,5,78,宜蘭縣流浪動物中途之家,貓,混種貓                 ,N,BIG,虎斑色,ADULT,N,F,白雲二路,,OPEN,,,2025-11-26,2999-12-31,2025-11-26,2025-11-26,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1764136138506.png,,2025-11-26,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
432402,1142028,5,78,宜蘭縣流浪動物中途之家,貓,混種貓                 ,N,SMALL,虎斑白色,CHILD,N,F,萬福路,,OPEN,,,2025-11-26,2999-12-31,2025-11-26,2025-11-26,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1764136078704.png,,2025-11-26,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
432401,1142027,5,78,宜蘭縣流浪動物中途之家,貓,混種貓                 ,N,BIG,虎斑白色,ADULT,N,F,月眉路,,OPEN,,,2025-11-26,2999-12-31,2025-11-26,2025-11-26,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1764136016342.png,,2025-11-26,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
432400,1142026,5,78,宜蘭縣流浪動物中途之家,貓,混種貓                 ,N,BIG,黑色,ADULT,N,F,永清路,,OPEN,,,2025-11-26,2999-12-31,2025-11-26,2025-11-26,宜蘭縣流浪動物中途之家,,,2025-11-26,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
432399,S141126-07,16,74,臺南市動物之家善化站,狗,混種犬          ,F,MEDIUM,虎斑色,ADULT,N,F,,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2025-12-03,2999-12-31,,2025-11-26,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1764135918821.png,,,臺南市善化區昌隆里東勢寮1~19號,(06)5832399
432398,1142025,5,78,宜蘭縣流浪動物中途之家,貓,混種貓                 ,N,MEDIUM,,ADULT,N,F,中山路一段,,OPEN,,,2025-11-26,2999-12-31,2025-11-26,2025-11-26,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1764135870307.png,,2025-11-26,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
432397,S141126-06,16,74,臺南市動物之家善化站,狗,混種犬          ,F,MEDIUM,黑色,ADULT,N,F,,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2025-12-03,2999-12-31,,2025-11-26,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1764135847302.png,,,臺南市善化區昌隆里東勢寮1~19號,(06)5832399
432396,1142024,5,78,宜蘭縣流浪動物中途之家,貓,混種貓                 ,N,BIG,虎斑白色,ADULT,N,F,三民路,,OPEN,,,2025-11-26,2999-12-31,2025-11-26,2025-11-26,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1764135825046.png,,2025-11-26,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
432394,AAAIG1141126003,3,59,新北市八里區公立動物之家,貓,混種貓                 ,M,SMALL,黑白色,CHILD,F,F,新莊區中平路,,OPEN,,,2025-11-26,2999-12-31,,2025-11-26,新北市八里區公立動物之家,,,,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
432391,S141126-05,16,74,臺南市動物之家善化站,狗,混種犬          ,M,MEDIUM,黃色,ADULT,N,F,,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2025-12-03,2999-12-31,,2025-11-26,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1764135642282.png,,,臺南市善化區昌隆里東勢寮1~19號,(06)5832399
432389,AAAIG1141126002,3,59,新北市八里區公立動物之家,貓,混種貓                 ,F,SMALL,黑色,CHILD,F,F,新莊區中平路110巷,,OPEN,,,2025-11-26,2999-12-31,,2025-11-26,新北市八里區公立動物之家,,,,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
432386,S141126-03,16,74,臺南市動物之家善化站,狗,混種犬          ,M,MEDIUM,黃虎斑色,ADULT,N,F,,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2025-12-03,2999-12-31,,2025-11-26,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1764135385841.png,,,臺南市善化區昌隆里東勢寮1~19號,(06)5832399
432385,S141126-02,16,74,臺南市動物之家善化站,狗,混種犬          ,M,MEDIUM,黃色,ADULT,N,F,,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2025-12-03,2999-12-31,,2025-11-26,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1764135273090.png,,,臺南市善化區昌隆里東勢寮1~19號,(06)5832399
432384,DAAAG1141125001,7,63,新竹縣動物保護教育園區,狗,約克夏,F,SMALL,黑黃色,ADULT,F,F,,,OPEN,目前找尋原飼主中，暫不開放其他民眾認養， 若原飼主於114.12.3前未領回，將於絕育後另行更新公告開放認養時間於此。腹部外傷治療中,,,2999-12-31,2025-11-26,2025-11-25,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1764134930889.png,,2025-11-26,新竹縣竹北市縣政五街192號,(03)5519548
431073,RAAAG1141117002,8,62,新竹市動物保護教育園區,其他,太陽錐尾鸚鵡（金太陽）,N,MEDIUM,花色,ADULT,N,F,中華路三段,,OPEN,,,2025-11-26,2999-12-31,2025-11-26,2025-11-17,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/1763343888887.png,,2025-11-26,新竹市南寮里海濱路250號,(03)5368329
432378,AAAIG1141126001,3,59,新北市八里區公立動物之家,貓,混種貓                 ,M,SMALL,虎斑白色,CHILD,F,F,泰山區大科路,,OPEN,此貓目前在宜加寵物生活館-中華店 (地址:新北市新莊區中華路二段22-1號， 電話:02-89936000),,2025-11-26,2999-12-31,2025-11-26,2025-11-26,新北市八里區公立動物之家,https://www.pet.gov.tw/upload/pic/1764133016798.png,,2025-11-26,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
426436,DAAAG1141016008,7,63,新竹縣動物保護教育園區,貓,英國短毛貓               ,M,SMALL,灰白色,CHILD,F,F,,,OPEN,排114.11.27絕育；114.11.28(五)早上9點開放認養(認養民眾多採抽籤)，年滿18歲查核非農業部禁止飼養，家中有其他犬貓須已完成寵物登記、絕育及每年狂犬病疫苗(提供相關證明，室內貓免狂犬)，提供3個月內犬貓照片。認養請至現場辦理，不接受線上申請，請帶身分證及合適提籠。,,2025-11-28,2999-12-31,2025-11-26,2025-10-16,新竹縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1760759729092.png,,2025-11-26,新竹縣竹北市縣政五街192號,(03)5519548
432376,AAADG1141126001,3,50,新北市板橋區公立動物之家,貓,混種貓                 ,F,SMALL,虎斑色,CHILD,F,F,板橋區區運路43號,,OPEN,乖乖的.親人,,2025-11-26,2999-12-31,2025-11-26,2025-11-26,新北市板橋區公立動物之家,https://www.pet.gov.tw/upload/pic/1764129191072.png,,2025-11-26,新北市板橋區板城路28-1號,(02)89662158
432372,AAADG1141126001,3,50,新北市板橋區公立動物之家,貓,混種貓                 ,F,SMALL,三花色,ADULT,T,F,板橋區縣民大道三段185號,,OPEN,原已絕育.很乖.親人.可摸,,2025-11-26,2999-12-31,2025-11-26,2025-11-26,新北市板橋區公立動物之家,https://www.pet.gov.tw/upload/pic/1764128317461.png,,2025-11-26,新北市板橋區板城路28-1號,(02)89662158
431857,AAADG2025112103,3,50,新北市板橋區公立動物之家,貓,混種貓                 ,F,SMALL,虎斑色,CHILD,F,F,板橋區板新路14號,,OPEN,很乖.親人.愛撒嬌,,2025-11-21,2999-12-31,2025-11-26,2025-11-21,新北市板橋區公立動物之家,https://www.pet.gov.tw/upload/pic/1763708187676.png,,2025-11-26,新北市板橋區板城路28-1號,(02)89662158
432249,AAADG2025112503,3,50,新北市板橋區公立動物之家,貓,混種貓                 ,M,SMALL,虎斑色,ADULT,T,F,八德路495-3號,,OPEN,"三腳貓.親人.1125送""幸緻貓茶館"".認養需家中自備""隔離籠""與窗戶做防護(紗窗前架鐵網格)",,2025-11-25,2999-12-31,2025-11-26,2025-11-25,新北市板橋區公立動物之家,https://www.pet.gov.tw/upload/pic/1764051057410.png,,2025-11-26,新北市板橋區板城路28-1號,(02)89662158
431560,HAAAG1141119C7,12,70,南投縣公立動物收容所,貓,混種貓                 ,M,SMALL,黃白色,ADULT,T,F,博愛路,,OPEN,,,2025-11-24,2999-12-31,2025-11-26,2025-11-19,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/1763601198453.png,,2025-11-26,南投縣南投市嶺興路36-1號,(049)2225440
425466,CAAAG1141009002,6,61,桃園市動物保護教育園區,貓,混種貓                 ,M,SMALL,虎斑白色,CHILD,N,F,油管路,,OPEN,,,2025-11-18,2999-12-31,2025-11-26,2025-10-09,桃園市動物保護教育園區,https://www.pet.gov.tw/upload/pic/1759977574875.png,,2025-11-26,桃園市新屋區永興里3鄰藻礁路1668號,(03)4861760
431929,HAAAG1141121756,12,70,南投縣公立動物收容所,狗,混種犬          ,F,MEDIUM,黑黃色,ADULT,T,F,彰南路三段,,OPEN,,,2025-11-24,2999-12-31,2025-11-26,2025-11-21,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/1763773757125.png,,2025-11-26,南投縣南投市嶺興路36-1號,(049)2225440
431928,HAAAG1141121862,12,70,南投縣公立動物收容所,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,彰南路三段,,OPEN,,,2025-11-24,2999-12-31,2025-11-26,2025-11-21,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/1763773698309.png,,2025-11-26,南投縣南投市嶺興路36-1號,(049)2225440
420941,TAAAG1140904001,15,71,嘉義市動物保護教育園區,貓,混種貓                 ,M,MEDIUM,黑色,CHILD,T,F,友愛路252號,,OPEN,,,2025-11-26,2999-12-31,2025-11-26,2025-09-04,嘉義市動物保護教育園區,https://www.pet.gov.tw/upload/pic/1756971804258.png,,2025-11-26,嘉義市彌陀路31號,(05)2168661
402963,AAADG2025042503,3,50,新北市板橋區公立動物之家,貓,混種貓                 ,M,SMALL,黑白色,CHILD,F,F,文化路一段25號,,OPEN,可摸.會躲避,,2025-04-25,2999-12-31,2025-11-26,2025-04-25,新北市板橋區公立動物之家,https://www.pet.gov.tw/upload/pic/1762829665407.png,,2025-11-26,新北市板橋區板城路28-1號,(02)89662158
429362,PAAAG1141102C01,21,83,澎湖縣流浪動物收容中心,狗,混種犬          ,F,SMALL,黑色,CHILD,F,F,,,OPEN,,,2025-11-21,2999-12-31,2025-11-26,2025-11-02,澎湖縣流浪動物收容中心,https://www.pet.gov.tw/upload/pic/1762227299561.png,,2025-11-26,澎湖縣馬公市烏崁里260、261號,(06)9213559
431359,AAAIG1141118005,3,59,新北市八里區公立動物之家,狗,混種犬          ,M,SMALL,米色,ADULT,F,F,八里區頂寮二街,,OPEN,,,2025-11-26,2999-12-31,2025-11-26,2025-11-18,新北市八里區公立動物之家,https://www.pet.gov.tw/upload/pic/1763456465059.png,,2025-11-26,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
431513,RAAAG1141119004,8,62,新竹市動物保護教育園區,貓,混種貓                 ,F,SMALL,黑色,CHILD,F,F,明德路,,OPEN,貓舍K020,,2025-11-26,2999-12-31,2025-11-26,2025-11-19,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/1763540380667.png,,2025-11-26,新竹市南寮里海濱路250號,(03)5368329
431516,RAAAG1141119005,8,62,新竹市動物保護教育園區,貓,混種貓                 ,M,SMALL,黑色,CHILD,F,F,明德路,,OPEN,貓舍K020,,2025-11-26,2999-12-31,2025-11-26,2025-11-19,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/1763540813864.png,,2025-11-26,新竹市南寮里海濱路250號,(03)5368329
431518,RAAAG1141119006,8,62,新竹市動物保護教育園區,貓,混種貓                 ,M,SMALL,黑色,CHILD,F,F,明德路,,OPEN,貓舍K020,,2025-11-26,2999-12-31,2025-11-26,2025-11-19,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/1763540953013.png,,2025-11-26,新竹市南寮里海濱路250號,(03)5368329
431519,RAAAG1141119007,8,62,新竹市動物保護教育園區,貓,混種貓                 ,M,SMALL,黑色,CHILD,F,F,明德路,,OPEN,貓舍K001,,2025-11-26,2999-12-31,2025-11-26,2025-11-19,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/1763541063681.png,,2025-11-26,新竹市南寮里海濱路250號,(03)5368329
432192,RAAAG1141125001,8,62,新竹市動物保護教育園區,貓,混種貓                 ,F,SMALL,黃白色,CHILD,F,F,中華路六段,,OPEN,貓舍K001,,2025-11-26,2999-12-31,2025-11-26,2025-11-25,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/1764038851706.png,,2025-11-26,新竹市南寮里海濱路250號,(03)5368329
432193,RAAAG1141125002,8,62,新竹市動物保護教育園區,貓,混種貓                 ,F,SMALL,,CHILD,F,F,成功路,,OPEN,貓舍K001,,2025-11-26,2999-12-31,2025-11-26,2025-11-25,新竹市動物保護教育園區,https://www.pet.gov.tw/upload/pic/1764039019972.png,,2025-11-26,新竹市南寮里海濱路250號,(03)5368329
432335,S141126-01,16,74,臺南市動物之家善化站,狗,混種犬          ,F,MEDIUM,黑色,ADULT,N,F,,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2025-12-03,2999-12-31,,2025-11-26,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1764122610470.png,,,臺南市善化區昌隆里東勢寮1~19號,(06)5832399
395746,CAAAG1140227005,6,61,桃園市動物保護教育園區,狗,混種犬          ,M,MEDIUM,棕黑色,ADULT,F,F,草新里九如三街,,OPEN,,,2025-11-26,2999-12-31,2025-11-26,2025-02-27,桃園市動物保護教育園區,https://www.pet.gov.tw/upload/pic/1740640630967.png,,2025-11-26,桃園市新屋區永興里3鄰藻礁路1668號,(03)4861760
431007,EAAAG1141116040,9,96,苗栗縣動物保護教育園區,狗,迷你雪納瑞,F,MEDIUM,黑色,ADULT,T,F,,,OPEN,去除聲帶(動保案件移轉),,2025-11-16,2999-12-31,2025-11-26,2025-11-14,苗栗縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1763284879210.png,,2025-11-26,苗栗縣銅鑼鄉朝陽村6鄰朝北55-1號(地圖：https:／／goo.gl/maps/Bd4sckpEPsrof7Qb8),(037)558228
429874,FAABG11411066005,10,68,臺中市動物之家后里園區,貓,混種貓                 ,F,SMALL,黃白色,ADULT,T,F,豐勢路二段855巷2號,,OPEN,,,2025-11-27,2999-12-31,2025-11-26,2025-11-06,臺中市動物之家后里園區,https://www.pet.gov.tw/upload/pic/1764116776300.png,,2025-11-26,臺中市后里區堤防路370號,(04)25588024
432302,NAAAG1141126006,20,80,臺東縣動物收容中心,狗,混種犬          ,F,SMALL,棕色,CHILD,N,F,,,OPEN,,,2025-11-26,2999-12-31,2025-11-26,2025-11-26,臺東縣動物收容中心,https://www.pet.gov.tw/upload/pic/1764116515049.png,,2025-11-26,臺東縣臺東市中華路4段999巷600號,(089)362011
432301,NAAAG1141126005,20,80,臺東縣動物收容中心,狗,混種犬          ,F,SMALL,黑色,CHILD,N,F,,,OPEN,,,2025-11-26,2999-12-31,2025-11-26,2025-11-26,臺東縣動物收容中心,https://www.pet.gov.tw/upload/pic/1764116447985.png,,2025-11-26,臺東縣臺東市中華路4段999巷600號,(089)362011
432300,NAAAG1141126004,20,80,臺東縣動物收容中心,狗,混種犬          ,F,SMALL,棕色,CHILD,N,F,,,OPEN,,,2025-11-26,2999-12-31,2025-11-26,2025-11-26,臺東縣動物收容中心,https://www.pet.gov.tw/upload/pic/1764116396004.png,,2025-11-26,臺東縣臺東市中華路4段999巷600號,(089)362011
432299,NAAAG1141126003,20,80,臺東縣動物收容中心,貓,混種貓                 ,F,SMALL,黃色,CHILD,N,F,,,OPEN,,,2025-11-26,2999-12-31,2025-11-26,2025-11-26,臺東縣動物收容中心,https://www.pet.gov.tw/upload/pic/1764116345253.png,,2025-11-26,臺東縣臺東市中華路4段999巷600號,(089)362011
432298,NAAAG1141126002,20,80,臺東縣動物收容中心,貓,混種貓                 ,F,SMALL,黃色,CHILD,N,F,,,OPEN,,,2025-11-26,2999-12-31,2025-11-26,2025-11-26,臺東縣動物收容中心,https://www.pet.gov.tw/upload/pic/1764116299235.png,,2025-11-26,臺東縣臺東市中華路4段999巷600號,(089)362011
432297,NAAAG1141126001,20,80,臺東縣動物收容中心,貓,混種貓                 ,F,MEDIUM,黃色,ADULT,N,F,,,OPEN,,,2025-11-26,2999-12-31,2025-11-26,2025-11-26,臺東縣動物收容中心,https://www.pet.gov.tw/upload/pic/1764116254195.png,,2025-11-26,臺東縣臺東市中華路4段999巷600號,(089)362011
432296,AAAEG1141125006,3,53,新北市中和區公立動物之家,貓,混種貓                 ,M,MEDIUM,黑白色,ADULT,N,F,保健路106巷22弄19號,,OPEN,,,,2999-12-31,2025-11-25,2025-11-25,新北市中和區公立動物之家,https://www.pet.gov.tw/upload/pic/1764068320298.png,,2025-11-25,新北市中和區興南路三段100號,(02)86685547
432294,1142017,5,78,宜蘭縣流浪動物中途之家,貓,混種貓                 ,N,MEDIUM,虎斑色,ADULT,N,F,進士路二段,,OPEN,,,2025-11-25,2999-12-31,2025-11-25,2025-11-25,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1764061552799.png,,2025-11-25,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
430775,CAAAG1141114008,6,61,桃園市動物保護教育園區,狗,混種犬          ,F,SMALL,黑色,CHILD,F,F,富國路三段,,OPEN,,,2025-11-25,2999-12-31,2025-11-25,2025-11-14,桃園市動物保護教育園區,https://www.pet.gov.tw/upload/pic/1763101202091.png,,2025-11-25,桃園市新屋區永興里3鄰藻礁路1668號,(03)4861760
430773,CAAAG1141114006,6,61,桃園市動物保護教育園區,狗,混種犬          ,F,SMALL,黑色,CHILD,F,F,富國路三段,,OPEN,,,2025-11-25,2999-12-31,2025-11-25,2025-11-14,桃園市動物保護教育園區,https://www.pet.gov.tw/upload/pic/1763101046625.png,,2025-11-25,桃園市新屋區永興里3鄰藻礁路1668號,(03)4861760
431927,HAAAG1141121613,12,70,南投縣公立動物收容所,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,彰南路三段,,OPEN,,,2025-11-24,2999-12-31,2025-11-25,2025-11-21,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/1763773630660.png,,2025-11-25,南投縣南投市嶺興路36-1號,(049)2225440
431926,HAAAG1141121752,12,70,南投縣公立動物收容所,狗,混種犬          ,M,MEDIUM,黃色,ADULT,T,F,東埔蚋路,,OPEN,,,2025-11-24,2999-12-31,2025-11-25,2025-11-21,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/1763773564885.png,,2025-11-25,南投縣南投市嶺興路36-1號,(049)2225440
432292,S141125-12,16,74,臺南市動物之家善化站,狗,混種犬          ,M,MEDIUM,黑黃色,ADULT,N,F,,,OPEN,,,2025-12-02,2999-12-31,2025-11-25,2025-11-25,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1764060327941.png,,2025-11-25,臺南市善化區昌隆里東勢寮1~19號,(06)5832399
429827,HAAAG1141106171,12,70,南投縣公立動物收容所,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,集山路一段,,OPEN,,,2025-11-24,2999-12-31,2025-11-25,2025-11-06,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/1762483536604.png,,2025-11-25,南投縣南投市嶺興路36-1號,(049)2225440
431795,HAAAG1141120566,12,70,南投縣公立動物收容所,狗,混種犬          ,M,MEDIUM,虎斑色,ADULT,T,F,東埔蚋路,,OPEN,,,2025-11-24,2999-12-31,2025-11-25,2025-11-20,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/1763689167137.png,,2025-11-25,南投縣南投市嶺興路36-1號,(049)2225440
431550,HAAAG1141119817,12,70,南投縣公立動物收容所,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,東埔蚋路,,OPEN,,,2025-11-24,2999-12-31,2025-11-25,2025-11-19,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/1763600175402.png,,2025-11-25,南投縣南投市嶺興路36-1號,(049)2225440
431549,HAAAG1141119891,12,70,南投縣公立動物收容所,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,東埔蚋路,,OPEN,,,2025-11-24,2999-12-31,2025-11-25,2025-11-19,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/1763600102200.png,,2025-11-25,南投縣南投市嶺興路36-1號,(049)2225440
410264,QAAAG1140619002,4,48,基隆市寵物銀行,狗,混種犬          ,M,MEDIUM,黑色,ADULT,T,F,中正路,,OPEN,,,2025-11-25,2999-12-31,2025-11-25,2025-06-19,基隆市寵物銀行,https://www.pet.gov.tw/upload/pic/1750309915383.png,,2025-11-25,基隆市七堵區大華三路45-12號(欣欣安樂園旁),(02)24560148
431548,HAAAG1141119020,12,70,南投縣公立動物收容所,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,三廍路,,OPEN,,,2025-11-24,2999-12-31,2025-11-25,2025-11-19,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/1763599964452.png,,2025-11-25,南投縣南投市嶺興路36-1號,(049)2225440
431387,HAAAG1141118750,12,70,南投縣公立動物收容所,狗,混種犬          ,M,MEDIUM,黑黃色,ADULT,T,F,國姓路,,OPEN,,,2025-11-24,2999-12-31,2025-11-25,2025-11-18,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/1763518305879.png,,2025-11-25,南投縣南投市嶺興路36-1號,(049)2225440
431384,HAAAG1141118C1,12,70,南投縣公立動物收容所,貓,混種貓                 ,F,SMALL,,ADULT,T,F,大廈巷,,OPEN,,,2025-11-24,2999-12-31,2025-11-25,2025-11-18,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/1763518157715.png,,2025-11-25,南投縣南投市嶺興路36-1號,(049)2225440
422431,QAAAG1140915001,4,48,基隆市寵物銀行,狗,混種犬          ,F,MEDIUM,棕色,ADULT,F,F,調和街306號,,OPEN,,,,2999-12-31,2025-11-25,2025-09-15,基隆市寵物銀行,https://www.pet.gov.tw/upload/pic/1757918179828.png,,2025-11-25,基隆市七堵區大華三路45-12號(欣欣安樂園旁),(02)24560148
431225,HAAAG1141117877,12,70,南投縣公立動物收容所,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,石灼巷,,OPEN,,,2025-11-24,2999-12-31,2025-11-25,2025-11-17,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/1763430341289.png,,2025-11-25,南投縣南投市嶺興路36-1號,(049)2225440
430829,HAAAG1141114733,12,70,南投縣公立動物收容所,狗,混種犬          ,M,MEDIUM,黃色,ADULT,T,F,集山路一段,,OPEN,,,2025-11-24,2999-12-31,2025-11-25,2025-11-14,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/1763167867456.png,,2025-11-25,南投縣南投市嶺興路36-1號,(049)2225440
430694,HAAAG1141112838,12,70,南投縣公立動物收容所,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,龍泉巷,,OPEN,,,2025-11-24,2999-12-31,2025-11-25,2025-11-12,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/1763082946528.png,,2025-11-25,南投縣南投市嶺興路36-1號,(049)2225440
432195,HAAAG1141125788,12,70,南投縣公立動物收容所,狗,混種犬          ,F,SMALL,灰色,CHILD,T,F,高峰巷巷,,OPEN,,,2025-11-25,2999-12-31,2025-11-25,2025-11-25,南投縣公立動物收容所,https://www.pet.gov.tw/upload/pic/1764039343867.png,,2025-11-25,南投縣南投市嶺興路36-1號,(049)2225440
431622,LAAAG1141119W7,17,75,高雄市壽山動物保護教育園區,狗,貴賓犬        ,F,SMALL,棕色,ADULT,N,F,明聖街,,OPEN,絕育後開放,,,2999-12-31,2025-11-25,2025-11-19,高雄市壽山動物保護教育園區,https://www.pet.gov.tw/upload/pic/1763615333935.png,,2025-11-25,高雄市鼓山區萬壽路350號,(07)5519059
432283,AAADG2025112504,3,50,新北市板橋區公立動物之家,貓,混種貓                 ,M,SMALL,黑白色,CHILD,F,F,東和街42巷5號,,OPEN,,,2025-11-25,2999-12-31,2025-11-25,2025-11-25,新北市板橋區公立動物之家,https://www.pet.gov.tw/upload/pic/1764056453723.png,,2025-11-25,新北市板橋區板城路28-1號,(02)89662158
422798,EAAAG1140917012,9,96,苗栗縣動物保護教育園區,貓,混種貓                 ,M,MEDIUM,虎斑白色,CHILD,T,F,竹南鎮港墘里,,OPEN,,,2025-11-24,2999-12-31,2025-11-25,2025-09-15,苗栗縣動物保護教育園區,https://www.pet.gov.tw/upload/pic/1758085725352.png,,2025-11-25,苗栗縣銅鑼鄉朝陽村6鄰朝北55-1號(地圖：https:／／goo.gl/maps/Bd4sckpEPsrof7Qb8),(037)558228
427026,OAAAG1141023002,19,79,花蓮縣狗貓躍動園區,狗,混種犬          ,M,MEDIUM,棕黑色,ADULT,T,F,,,OPEN,,,2025-11-26,2999-12-31,2025-11-25,2025-10-23,花蓮縣狗貓躍動園區,https://www.pet.gov.tw/upload/pic/1761186675704.png,,2025-11-25,花蓮縣鳳林鎮林榮里永豐路255號,(03)8421452
